id,name,description,image_url,unit_price,bulk_discount_price,minimum_order_quantity,created_at,updated_at
980,Product 980,Description for Product 980,https://via.placeholder.com/150?text=Product+980,184.45,140.16,27,2024-01-29 02:02:54,2024-01-29 02:02:54
981,Product 981,Description for Product 981,https://via.placeholder.com/150?text=Product+981,213.59,170.27,48,2024-10-21 02:02:54,2024-10-21 02:02:54
982,Product 982,Description for Product 982,https://via.placeholder.com/150?text=Product+982,492.06,391.24,9,2024-09-02 02:02:54,2024-09-02 02:02:54
983,Product 983,Description for Product 983,https://via.placeholder.com/150?text=Product+983,30.46,18.17,24,2024-05-17 02:02:54,2024-05-17 02:02:54
984,Product 984,Description for Product 984,https://via.placeholder.com/150?text=Product+984,286.08,170.35,27,2024-11-05 02:02:54,2024-11-05 02:02:54
985,Product 985,Description for Product 985,https://via.placeholder.com/150?text=Product+985,257.46,237.96,21,2024-08-18 02:02:54,2024-08-18 02:02:54
986,Product 986,Description for Product 986,https://via.placeholder.com/150?text=Product+986,193.46,183.66,38,2024-05-04 02:02:54,2024-05-04 02:02:54
987,Product 987,Description for Product 987,https://via.placeholder.com/150?text=Product+987,30.51,15.75,25,2024-06-25 02:02:54,2024-06-25 02:02:54
988,Product 988,Description for Product 988,https://via.placeholder.com/150?text=Product+988,416.37,276.09,47,2024-06-25 02:02:54,2024-06-25 02:02:54
989,Product 989,Description for Product 989,https://via.placeholder.com/150?text=Product+989,303.23,189.98,43,2024-09-18 02:02:54,2024-09-18 02:02:54
990,Product 990,Description for Product 990,https://via.placeholder.com/150?text=Product+990,92.13,67.66,26,2024-05-20 02:02:54,2024-05-20 02:02:54
991,Product 991,Description for Product 991,https://via.placeholder.com/150?text=Product+991,147.66,101.63,6,2024-11-21 02:02:54,2024-11-21 02:02:54
992,Product 992,Description for Product 992,https://via.placeholder.com/150?text=Product+992,120.59,96.77,20,2024-01-29 02:02:54,2024-01-29 02:02:54
993,Product 993,Description for Product 993,https://via.placeholder.com/150?text=Product+993,234.36,173.68,14,2024-02-10 02:02:54,2024-02-10 02:02:54
994,Product 994,Description for Product 994,https://via.placeholder.com/150?text=Product+994,90.13,48.27,40,2024-10-29 02:02:54,2024-10-29 02:02:54
995,Product 995,Description for Product 995,https://via.placeholder.com/150?text=Product+995,462.46,305.71,42,2024-07-05 02:02:54,2024-07-05 02:02:54
996,Product 996,Description for Product 996,https://via.placeholder.com/150?text=Product+996,392.34,364.25,38,2024-02-13 02:02:54,2024-02-13 02:02:54
997,Product 997,Description for Product 997,https://via.placeholder.com/150?text=Product+997,321.32,161.43,24,2024-08-07 02:02:54,2024-08-07 02:02:54
998,Product 998,Description for Product 998,https://via.placeholder.com/150?text=Product+998,415.89,312.0,9,2024-03-17 02:02:54,2024-03-17 02:02:54
999,Product 999,Description for Product 999,https://via.placeholder.com/150?text=Product+999,68.45,41.65,39,2024-07-25 02:02:54,2024-07-25 02:02:54
1000,Product 1000,Description for Product 1000,https://via.placeholder.com/150?text=Product+1000,387.64,257.08,23,2024-11-22 02:02:54,2024-11-22 02:02:54
